,t,y,x
3893,1355968,130.78801286317696,-155.20813129791162
3894,1356168,130.22718598447855,-155.43631377771322
3895,1356369,129.88773813628646,-155.62903546806717
3896,1356569,129.54275581264633,-155.94201549425367
3897,1356769,128.99853236186507,-156.11931945200848
3898,1356969,128.5520846492429,-156.32900065058777
3899,1357169,128.07243008235932,-156.50322105971944
3900,1357370,127.64627544769083,-156.5988110170833
3901,1357570,127.12787954952485,-156.87170493220202
3902,1357770,126.64084568178171,-156.9518771569668
3903,1357970,126.1353635599234,-157.09217854701865
3904,1358170,125.46384716597181,-157.2263128424533
3905,1358371,125.01002015249003,-157.25560653991295
3906,1358571,124.58386551782154,-157.38819906497983
3907,1358771,123.94371115271977,-157.41132566519312
3908,1358971,123.53047029514543,-157.43291049503858
3909,1359171,123.01207439697946,-157.4668295114892
3910,1359372,122.39405793524296,-157.38665728935362
3911,1359572,121.91624819298441,-157.3743231027485
3912,1359772,121.3461971880149,-157.3388623106717
3913,1359972,120.82595646522391,-157.25098121829276
3914,1360172,120.1894917509452,-157.1908520530057
3915,1360373,119.63235452306982,-157.0798443577843
3916,1360573,119.11580345031538,-157.08755322539844
3917,1360773,118.44613188098882,-156.81774285890293
3918,1360973,117.86316709971166,-156.81003399128875
3919,1361173,117.35952980405135,-156.86707961321105
3920,1361374,116.61422039993099,-156.55101603840137
3921,1361574,116.01834184077322,-156.64198067677427
3922,1361774,115.33206684431597,-156.65123131738542
3923,1361974,114.54801610891322,-156.29045631251697
3924,1362174,113.89863761754036,-156.32437532896762
3925,1362375,113.21236262186963,-156.28120566927663
3926,1362575,112.54822552799112,-156.33670951820193
3927,1362775,111.81951955100143,-156.15169669546214
3928,1362975,111.0760549715061,-156.05456496247206
3929,1363175,110.4598833351811,-156.24111955820885
3930,1363376,109.60203959039606,-156.0668991490772
3931,1363576,108.91945424476187,-156.1362789602338
3932,1363776,108.30512743384837,-156.2534537474432
3933,1363976,107.51738704762258,-156.00831175678712
3934,1364176,106.83295687657686,-156.1717397523106
3935,1364377,106.15590600639072,-156.17944861992476
3936,1364577,105.46963101071998,-156.09927639516002
3937,1364777,104.82025251934712,-156.26270439068352
3938,1371785,84.01800289991579,-155.97130919171332
3939,1371985,83.51990007970353,-156.20565876876125
3940,1372185,82.92033187129572,-155.9867269269416
3941,1372386,82.3982463230932,-156.18561571191273
3942,1372586,81.71750580287052,-156.1948663551531
3943,1372986,80.73421393875367,-156.93183410011832
3944,1373186,80.22135251682225,-156.8747884808252
3945,1373387,79.7048014448543,-156.9117910432698
3946,1373587,79.30078471355104,-157.18468495575934
3947,1373787,78.73257853320655,-156.92104168388096
3948,1373987,78.40788928752013,-157.058259530568
3949,1382796,55.41214243626015,-156.2257018229805
3950,1382996,54.71848813894333,-156.09619284916602
3951,1383196,54.09124755093571,-156.20103344714104
3952,1383397,53.70383424597664,-156.66973260123692
3953,1383597,53.01940407493091,-156.61577052530862
3954,1383797,52.54897363431845,-156.98117085179723
3955,1383997,52.021353609881395,-157.16464190154005
3956,1384197,51.3775095947431,-157.07213549017013
3957,1384398,50.86464817281169,-157.34348762966266
3958,1384598,50.39052808137619,-157.49458143595186
3959,1384798,49.910873514492636,-157.78597663492206
3960,1384998,49.318684606157895,-157.86152353806665
3961,1385198,48.76892667835559,-157.90160964913446
3962,1385400,48.34646169451014,-158.3518075193788
3963,1385600,47.73029005818514,-158.28551125684535
3964,1385800,47.23772171342095,-158.48594181481346
3965,1386000,46.802342952481354,-158.97622579612562
3966,1386200,46.15849893734307,-158.88371938475572
3967,1386401,45.5829134569255,-159.18128167308473
3968,1386601,45.07558651044215,-159.4217983447498
3969,1386801,44.44465627161149,-159.46496800444078
3970,1387001,43.93179484968009,-159.73786191693029
3971,1387201,43.40048517599298,-159.85812025539204
3972,1387402,42.87655480159246,-160.1233053002674
3973,1387602,42.254848689819404,-160.197310430415
3974,1387802,41.769659646701285,-160.1633914113352
3975,1388002,41.288160253619715,-160.52262464320663
3976,1388202,40.7181092486502,-160.30215102839003
3977,1388403,40.21816160381293,-160.53341705681478
3978,1388603,39.76248976491963,-160.76622486086572
3979,1388803,39.192438759950115,-160.5457512460491
3980,1389003,38.69249111511284,-160.7523488986344
3981,1389203,38.19254346948907,-160.829437574776
3982,1389404,37.7497854076899,-160.73693116340607
3983,1389604,37.23138950952393,-160.94661236198536
3984,1389804,36.77387284600561,-160.94044526999738
3985,1390004,36.33111478263345,-161.20100499588176
3986,1390204,35.76475342927346,-161.14858469557964
3987,1390405,35.28878851242645,-161.03603522999046
3988,1390605,34.93089241247868,-161.2842607666405
3989,1390805,34.28520357114237,-160.90498447792058
3990,1391005,33.87011788815649,-161.01445039751576
3991,1391205,33.38861849586141,-161.19637967426158
3992,1391406,32.81303301465734,-160.93736172137417
3993,1391606,32.403481807119526,-161.03911877335523
3994,1391806,31.89984451224571,-161.0314099057411
3995,1392006,31.39251756497587,-160.96203009721364
3996,1392206,30.96267328027083,-161.1347087333483
3997,1392407,30.492242839658367,-161.1917543552706
3998,1392607,30.062398553380344,-161.31817978309113
3999,1392807,29.444382091643828,-161.18867080664742
4000,1393007,29.003468854469677,-161.1794201660363
4001,1393207,28.77471052310376,-161.48314955161163
4002,1393408,28.328262810481554,-161.32743042370228
4003,1393608,28.06998727410433,-161.47544068136827
4004,1393808,27.859677194494115,-161.62190916866646
4005,1394008,27.57557410471512,-161.41222796745802
4006,1394208,27.448281161544777,-161.56948886836435
4007,1394409,27.32836752002051,-161.56486354937337
4008,1394609,27.190005625167554,-161.60803320380597
4009,1394809,27.103298838691135,-161.64503577150896
4010,1395009,27.016592051428223,-161.63424335527162
4011,1395209,26.977850720932317,-161.77917006694364
4012,1395410,26.81919574891214,-161.58799014958666
4013,1395610,26.81735092350062,-161.61111675242913
4014,1395810,26.82657504977172,-161.8408410078569
4015,1396010,26.640247698151757,-161.62190916866646
4016,1396210,26.577523639665593,-161.77762829394663
4017,1396411,26.573833989629055,-161.84854987547104
4018,1396611,26.407799715962803,-161.68820543119992
4019,1396811,26.385661812597572,-161.83004859424875
4020,1397011,26.27866194816744,-161.7837953885638
4021,1397211,26.193799985529548,-161.90559549739336
4022,1397412,26.053593266051568,-161.8177144050144
4023,1397612,25.913386546573587,-161.7313750882617
4024,1397812,25.835903885581775,-161.97343353029459
4025,1398012,25.63850758306569,-161.74987636948399
4026,1398212,25.461404358503323,-161.76066878572132
4027,1398413,25.354404493286697,-162.0227702846027
4028,1398613,25.059232451825086,-161.75912701009514
4029,1398813,24.865525799345544,-161.90405372439633
4030,1399013,24.620164040062456,-161.87938534855687
4031,1399213,24.31945752315278,-161.8007548967891
4032,1399414,24.07963023853126,-161.92101323262165
4033,1399614,23.81397540208095,-161.8377574618629
4034,1399814,23.446855175862083,-161.83004859424875
4035,1400014,23.14614865816591,-161.77608652094963
4036,1400214,22.808545635385354,-161.77146120195866
4037,1400415,22.465408137943232,-161.88401066754784
4038,1400615,22.020805249946047,-161.55098758451285
4039,1400815,21.67213327626937,-161.6943725231879
4040,1401015,21.343754379759908,-161.72058267465354
4041,1401215,20.81797918152086,-161.36751653477006
4042,1401416,20.4139624502176,-161.48160777861463
4043,1401616,19.87711829950944,-161.25342529355467
4044,1401816,19.421446460616135,-161.0206174921329
4045,1402016,18.978688398816967,-161.07766311142603
4046,1402216,18.500878656558427,-160.85564772361244
4047,1402417,17.960344855813727,-160.74309825802325
4048,1402617,17.336793917842655,-160.3961992153861
4049,1402817,16.838691097630402,-160.22352057925144
4050,1403017,16.37195030784098,-160.31602699062137
4051,1403217,15.698589087691381,-159.7764062576303
4052,1403418,15.15436563691014,-159.80261640646674
4053,1403618,14.51605609721991,-159.6977758058625
4054,1403818,13.898039635483393,-159.36475272282752
4055,1404018,13.353816184702152,-159.39096287429317
4056,1404218,12.70074804250627,-159.21828424078768
4057,1404419,12.09195570704085,-159.11498541318048
4058,1404619,11.383542808004878,-159.04252205602987
4059,1404819,10.759991870033804,-158.84825859530812
4060,1405019,10.147509883745348,-158.83900795206776
4061,1405219,9.335786770315785,-158.49519245542464
4062,1405421,8.763890939934756,-158.34101510314147
4063,1405621,8.105288323077309,-158.46127343634484
4064,1405821,7.347065141076316,-158.0403692661893
4065,1406021,6.7013763005265075,-158.01261734172664
4066,1406221,6.05937711001324,-157.86769063005462
4067,1406422,5.384171066025116,-157.55008528224798
4068,1406622,4.815964886467125,-157.56396124710847
4069,1406822,4.173965695953856,-157.41903453280727
4070,1407022,3.5614837096653997,-157.25560653991295
4071,1407222,2.9397775978923417,-157.16926722316023
4072,1407423,2.3512783395941392,-156.99350503840236
4073,1407623,1.7756928599630648,-156.90716572427883
4074,1407823,1.0064007262794565,-156.48009445424776
4075,1408023,0.4547979738521401,-156.3845044968839
4076,1408223,-0.13001163283652825,-156.3767956292697
4077,1408424,-0.856872785201191,-155.88959519658076
4078,1408624,-1.3808031588152152,-155.82021538542412
4079,1408824,-2.096595359497262,-155.6228683760792
4080,1409024,-2.5651809754847017,-154.93215383416975
4081,1409224,-3.218249116107593,-155.11716665953875
4082,1409425,-3.8786965591630556,-154.79647776573808
4083,1409625,-4.415540709871214,-154.51587498563438
4084,1409825,-5.105505355578495,-154.31698620066325
4085,1410025,-5.69031496305366,-153.98550489062526
4086,1410225,-6.182883307817851,-153.84366172757643
4087,1410426,-6.915278934844077,-153.52913992576376
4088,1410626,-7.461347211823334,-153.2839979351077
4089,1410826,-8.103346402336602,-153.10669397998205
4090,1411026,-8.77301797166316,-152.8353418378603
4091,1411226,-9.309862121584823,-152.6318277338982
4092,1411427,-9.970309563853789,-152.42060475969276
4093,1411627,-10.549584695880894,-152.16467035279936
4094,1411827,-11.147308078877202,-151.98582462467672
4095,1412027,-11.765324540613719,-151.69905474995585
4096,1412227,-12.29847904049884,-151.4508292133058
4097,1412428,-13.062236697947892,-151.25194042833468
4098,1412628,-12.901736899729702,-151.59421414935164
4099,1412828,-13.541891264831452,-151.33365442609644
4100,1413028,-14.119321570660542,-151.17947707118407
4101,1413228,-14.702286352724187,-150.93125153190482
4102,1413429,-15.919871024441521,-150.87420591261173
4103,1413629,-16.500990980307154,-150.66760826002644
4104,1413829,-17.08580058699582,-150.42709159099056
4105,1414029,-17.75362733169736,-150.26828891708723
4106,1414229,-18.342126588422566,-146.35680947756902
4107,1414430,-18.965677525607145,-146.1209181301533
4108,1414630,-19.591073288989737,-145.86652549888606
4109,1414830,-20.100245060884603,-145.70155573299476
4110,1415030,-20.779140755695767,-145.22823125990794
4111,1415230,-21.351036586076795,-144.9430031555549
4112,1415431,-21.884191085961913,-144.94454492855186
4113,1415631,-22.51512132400607,-144.30779246257072
4114,1415831,-23.04643099926617,-144.12894673181887
4115,1416031,-23.583275149187834,-143.78050591618478
4116,1416231,-24.096136571119242,-143.52611328491756
4117,1416432,-24.590549740508454,-143.1298774879723
4118,1416632,-25.134773192076192,-142.78452021833218
4119,1416832,-25.570151953015785,-142.5578795088984
4120,1417032,-26.038737568216728,-142.11230696027422
4121,1417232,-25.909599800421365,-144.18599235637038
4122,1417433,-26.472271504531296,-143.76200463496247
4123,1417633,-27.03678803326625,-143.40893849507898
4124,1417833,-27.46294266872124,-143.21621680735424
4125,1418033,-27.951821361875897,-142.8893608189364
4126,1418233,-28.398269074498106,-142.5208769464538
4127,1418434,-28.887147768439263,-142.05371956798413
4128,1418634,-29.379716112416954,-141.69911165510365
4129,1418834,-29.826163825039163,-141.375339215309
4130,1419034,-30.303973567297703,-141.00531356720023
4131,1419234,-30.77624883332168,-140.58749294303868
4132,1419435,-31.272506828122413,-140.33310031177146
4133,1419635,-31.77060964754817,-139.98774303950213
4134,1419835,-32.244729739770165,-139.55296290711527
4135,1420035,-32.65428094730798,-139.34019815728365
4136,1420235,-33.22433195227749,-138.81753693514707
4137,1420436,-33.759331277574134,-138.61710637717894
4138,1420636,-34.259278922411404,-138.42130113557263
4139,1420836,-34.81457132566176,-137.88013862958456
4140,1421036,-35.16508812396346,-137.8708879889734
4141,1421236,-35.73329430430795,-137.50240411386162
4142,1421437,-36.23693159996826,-137.2973482369025
4143,1421637,-36.73134476857098,-137.10462654391938
4144,1421837,-37.236826889642806,-136.85948455589246
4145,1422037,-38.12603266485068,-137.92947538389268
4146,1422237,-38.86580759352298,-138.0343159818677
4147,1422438,-39.378669015454385,-137.92176651627852
4148,1422638,-39.7494788924963,-137.78146512622666
4149,1422838,-40.304771294960155,-137.49315347325046
4150,1423038,-40.64237431774072,-137.30659887751366
4151,1423238,-41.07959790487833,-137.09537590330822
4152,1423439,-41.522355966677495,-136.80860602858735
4153,1423639,-41.941131300486404,-136.6374691680789
4154,1423839,-42.40787209106233,-136.36149170696618
4155,1424039,-42.78606126896381,-136.05930409701702
4156,1424239,-43.188233175642054,-135.86966595002787
4157,1424441,-43.599629207804895,-135.55051883185337
4158,1424641,-43.89111159844347,-135.249872992272
4159,1424841,-44.272990427168,-135.08336145075452
4160,1425041,-44.46669707964754,-134.83513591410446
4161,1425241,-44.605058973714,-134.71333580527494
4162,1425442,-44.909455141446706,-134.53911539614327
4163,1425642,-44.944506821906074,-134.51753056892696
4164,1425842,-45.03490325999203,-134.45277607939053
4165,1426042,-45.06626528884186,-134.38802158985408
4166,1426242,-45.049661861711186,-134.48206977685015
4167,1426443,-45.07179976507642,-134.42656593055406
4168,1426643,-44.95926542362523,-134.3602696706498
4169,1426843,-45.02752395834595,-134.4018975547146
4170,1427043,-45.03674808461705,-134.28780631087002
4171,1427243,-44.957420598213716,-134.28163921888205
4172,1427444,-45.025679132934435,-134.31710001095885
4173,1427644,-44.92236891854084,-134.24309488081127
4174,1427844,-44.92052409312932,-134.2338442402001
4175,1428044,-44.975868850755916,-134.20300876974346
4176,1428244,-44.846731082960545,-134.26159616466276
4177,1428445,-44.870713811737296,-134.24309488081127
4178,1428645,-44.88362758804494,-134.15521378843235
4179,1428845,-44.837506956689445,-134.178340393904
4180,1429045,-44.879937937221904,-134.18450748589197
4181,1429245,-44.82828283041835,-134.13671250721004
4182,1429446,-44.83012765504338,-134.15213024243835
4183,1429646,-44.874403461773845,-134.11358590173836
4184,1429846,-44.77847254823983,-134.1259200936019
4185,1430046,-44.85042073378359,-134.08120865828474
4186,1430246,-44.758179470286116,-134.11050235837357
4187,1430447,-44.822748354183794,-134.1058770367534
4188,1430647,-44.84119660751249,-134.06424915005945
4189,1430847,-44.75264499483806,-134.09816816913926
4190,1431047,-44.84488625754903,-134.08429220690792
4191,1431247,-44.79507597537051,-133.99178579553802
4192,1431448,-44.7655587711457,-134.04420609584014
